projectId	bugNumer	date	login	assignmentType	eventId	commitSHA
21399598	9407	2016-08-31T17:47:49.000Z	hansl	2	774019332	04124d82d7ef91fc6f44f01bd87a61e973e7a052	
21399598	9355	2016-08-31T17:51:32.000Z	hansl	2	774024019	d086e2b4732105c7c7987e27bc800b5e1c3f36b5	
21399598	9454	2016-08-31T20:01:02.000Z	hansl	2	774194136	4e302c2c5059062e80320a6536d4b71840d4c94a	
21399598	8448	2016-08-31T21:07:29.000Z	thomasburleson	2	774281709	14fa477decdf61fb33c48f54f7da4f88364055d1	
21399598	8936	2016-08-31T21:07:29.000Z	thomasburleson	2	774281710	14fa477decdf61fb33c48f54f7da4f88364055d1	
21399598	6676	2016-08-31T21:35:16.000Z	hansl	2	774316687	ae8997a238c473afec8974fd7dedceba21a6d346	
21399598	9066	2016-08-31T21:36:20.000Z	hansl	2	774317734	ef0c7149926f0a4eb2abcf1e7a09a1864563b929	
21399598	8965	2016-08-31T21:36:55.000Z	hansl	2	774318364	6dcecd57212d2b6d9f79079af54b9d1fa866fe5c	
21399598	2965	2016-08-31T21:37:30.000Z	hansl	2	774319001	0d2386c7b446707078572fd7acf2b1b8ada58099	
21399598	9354	2016-08-31T21:37:41.000Z	hansl	2	774319198	660826b1d7b8b4404947e11d8ace6c8bbe2db0c0	
21399598	8356	2016-08-31T21:40:33.000Z	hansl	2	774322643	9b9059aa2165291406b5f54231aa509a9db5804d	
21399598	9151	2016-09-01T17:53:43.000Z	hansl	2	775529428	3fc100454a1b21dd61f6df6f791fd34e37240144	
21399598	9349	2016-09-01T17:54:04.000Z	hansl	2	775529882	904b4552fa51e3f230c6c370d16d799ff2a44bfa	
21399598	9283	2016-09-01T18:48:35.000Z	hansl	2	775602789	e65ffc88608f3b05144562b66a9463b434db29d5	
21399598	9072	2016-09-08T00:11:14.000Z	kara	2	781713576	399016dc76ea347cf36a9d063bcc5b5894b80f55	
21399598	4492	2016-09-08T16:37:12.000Z	kara	2	782681264	0032184c2258b0918d9bd2fdc6389db0b96233a2	
21399598	9480	2016-09-08T16:38:23.000Z	kara	2	782683033	efb70317cd17117432af43a2c2ec3492c88a296d	
21399598	9465	2016-09-08T16:38:51.000Z	kara	2	782683678	8f529f172581a38350ef83e6147f04627dd82fc0	
21399598	8751	2016-09-08T18:32:26.000Z	kara	2	782854491	b114302717341638bb627792c197ec3c43e069ff	
21399598	9306	2016-09-08T18:32:26.000Z	kara	2	782854490	b114302717341638bb627792c197ec3c43e069ff	
7639232	3533	2016-09-08T21:48:28.000Z	mgiambalvo	2	783133102	d18bba3e288610dd606aac4b656581da0dc65491	
21399598	9486	2016-09-09T02:35:44.000Z	kara	2	783380226	1f14cc43c4dd9b66252c94e7bd40314bc018a995	
21399598	9509	2016-09-09T16:15:40.000Z	kara	2	784153982	9936185583afbc9bf56bde43281d9750be0caaa9	
21399598	9342	2016-09-09T16:16:04.000Z	kara	2	784154546	0592dfa058009dd0d1784444f5ab53fbe4d1489c	
21399598	9370	2016-09-09T16:53:30.000Z	kara	2	784206703	fc7e9b3fc87713c6fde3b82c0df358650ec9aafc	
21399598	9423	2016-09-09T17:41:54.000Z	kara	2	784270968	ad8201222fe5da471e5750845971d33570fda4bf	
21399598	7309	2016-09-09T18:31:36.000Z	kara	2	784340545	989f81eea1311845a96c11b5ec80067f339eaca4	
21399598	9507	2016-09-09T23:48:29.000Z	kara	2	784706229	be038d1c02c22ed78283c30caa63a74dc173be46	
21399598	9520	2016-09-10T01:29:17.000Z	kara	2	784748027	a3b3e7b037fb02acae5c1d979e8373d7e8c93dfd	
460078	15108	2016-09-15T10:11:33.000Z	narretz	2	790494400	76d3dafdeaf2f343d094b5a34ffb74adf64bb284	
8514	26441	2016-09-16T14:17:19.000Z	tgxworld	2	792176530	f62451a50b2c9119adce7acc53ce3dfffc4d41d5	
7639232	3564	2016-09-16T22:38:11.000Z	cnishina	2	792755987	5034c89242794dd14aba294ba3468937e06a7b69	
21399598	9608	2016-09-21T01:04:51.000Z	jelbourn	2	796583970	0896ba369b62e9ebb9dd6af774c1247d243627d2	
21399598	9557	2016-09-21T01:05:27.000Z	jelbourn	2	796584430	96e5409d93162f5cec55ba84778c6f0756cc9965	
21399598	9052	2016-09-21T01:06:30.000Z	jelbourn	2	796585085	5cdceeb47b9ad00f5c367d0c099387b83116b558	
21399598	9165	2016-09-21T01:06:40.000Z	jelbourn	2	796585192	1f32ccbe6088c944008b3297e8957a2beea4228e	
21399598	8624	2016-09-21T01:07:19.000Z	jelbourn	2	796585630	421fed47921973bff9a57b412841580f91db594c	
21399598	5345	2016-09-22T18:40:26.000Z	kara	2	799313656	c6fb5a5473806c158d6a8675d4948ba3f6b87740	
21399598	9501	2016-09-22T18:40:40.000Z	kara	2	799314116	c912e9dd964a3ed6e66ddf6bf4b532bd1dbb5dcd	
21399598	8683	2016-09-23T18:22:02.000Z	kara	2	800776578	d208ac5bfff6e0ffef0a8af79211515286f36b88	
21399598	9577	2016-09-23T18:42:56.000Z	kara	2	800802840	b5c412c99d771232d4481822ae90dc475f8ab70f	
21399598	9571	2016-09-26T12:16:24.000Z	thomasburleson	2	802180280	01a7a78e213d505bc2ecfbc5818cc5ff0ed0dcab	
21399598	9177	2016-09-26T18:07:09.000Z	hansl	2	802689059	bee04f3d2a9595eb582406025599dafb7aa4d722	
21399598	8971	2016-09-26T18:07:29.000Z	hansl	2	802689624	62df3c8463596ba7c2e8d57d02f2756c40127d11	
21399598	9628	2016-09-26T18:07:37.000Z	hansl	2	802689876	761493dd4e2b1ac166229a3f1a66e4653c6c8360	
1343653	204	2016-10-05T09:46:35.000Z	petebacondarwin	2	813002730	57dfe4be5c977a9c716439e43d5503bdca025fc2	
7639232	3619	2016-10-05T17:19:49.000Z	mgiambalvo	2	813604410	f36e981b41a41981ff1c8dc97f014bb6098d7e0b	
21399598	9561	2016-10-09T11:46:28.000Z	thomasburleson	2	817334455	f03c51399798b8c96c1cc1c0ac6c0e7c777779af	
21399598	8638	2016-10-09T12:00:33.000Z	thomasburleson	2	817337030	7e49c7851d3d1b602218357ec4384a28982ebdd8	
21399598	9785	2016-10-10T18:13:32.000Z	thomasburleson	2	818405052	8b4d2f98f5112ba0b83109af00dbbed3f93f7a5f	
21399598	9805	2016-10-10T18:25:03.000Z	thomasburleson	2	818418139	7931d5c805bdaa5a6d9a741a87f497c356663412	
21399598	9599	2016-10-12T01:34:16.000Z	kara	2	820357401	e0463c00083703b4df9186b43363b6132efe3c14	
21399598	9442	2016-10-12T15:53:11.000Z	kara	2	821190828	d553919130cf85314c10a19b27a9b5c9665cdac9	
21399598	5434	2016-10-12T16:57:25.000Z	kara	2	821278846	24370e7627389a873a95777f8bebc8bb43c842ce	
21399598	5563	2016-10-12T16:57:25.000Z	kara	2	821278845	24370e7627389a873a95777f8bebc8bb43c842ce	
21399598	9603	2016-10-12T21:59:41.000Z	kara	2	821668884	ff86bbafcc5c92b20c5dcaf87cf081ce937f1320	
21399598	8896	2016-10-12T23:11:29.000Z	kara	2	821735371	da6baac3f28400499a7db30dc60619a3a96cb254	
21399598	9147	2016-10-12T23:12:11.000Z	kara	2	821735920	ec318e72c3ed75207fd150322c1d3b47adb75f3a	
21399598	9500	2016-10-12T23:12:46.000Z	kara	2	821736383	038f3ed2da24dae61e0fd9c546b836ea5bb1504d	
21399598	9727	2016-10-13T01:30:29.000Z	kara	2	821829165	13fba2cbc115bf5754b4d682196dffc0a4346f7c	
21399598	8903	2016-10-13T17:23:43.000Z	kara	2	822836706	974acd3f76eae78db0c78c4d4fbe5f38a5bd0e53	
21399598	9755	2016-10-13T17:38:57.000Z	kara	2	822856633	c9a215b90e44d19be0d0868a0ed113aadc35e11c	
21399598	1870	2016-10-14T17:23:16.000Z	kara	2	824298465	bf5c03678f990f47321f37f9b5b1c42806dee7f8	
21399598	2965	2016-10-14T17:25:17.000Z	kara	2	824301125	7090a1f1c024fc7d2b5a0506d2fc8d554d82fd6d	
21399598	9450	2016-10-14T18:21:58.000Z	kara	2	824371473	9e0c30e99fe3ea1fd3ca597c4ff474dfbf628b36	
21399598	8446	2016-10-14T18:22:21.000Z	kara	2	824372220	1e4ba35d4d7b3ec15b482863a6d60def1b760117	
21399598	9633	2016-10-16T01:54:31.000Z	kara	2	825004549	2c286b41d6a4d85f2be88986d1331f84241a9b3a	
21399598	7878	2016-10-16T01:58:04.000Z	kara	2	825004954	d46490427a51a83a676b4ab6143b96df33da9748	
21399598	9815	2016-10-16T19:23:36.000Z	thomasburleson	2	825188919	3ab002f0610cd13f465087363fe09ebe57b4beb8	
21399598	9750	2016-10-17T20:21:57.000Z	thomasburleson	2	826524037	d4730a9d17614a71824e40f9d23f61467dae027e	
21399598	9565	2016-10-21T21:19:05.000Z	jelbourn	2	832519128	80e87b5b397d0f36bb7ae5cfc1045a1ef805f633	
21399598	9425	2016-10-21T21:19:27.000Z	jelbourn	2	832519455	bd605c0440492f09ebfa2a23b0e5f04d767884c6	
21399598	9725	2016-10-21T21:19:41.000Z	jelbourn	2	832519640	22f9fafcb26bc3a9fe2333dfdd6b88d7e3b34914	
21399598	9841	2016-10-21T21:19:53.000Z	jelbourn	2	832519826	d6d3546a67a521d07e7d9b9d28a4e5e7becc81c9	
21399598	9757	2016-10-21T21:20:18.000Z	jelbourn	2	832520249	30342373ab02cf426588deb2b6133d6ac10567c7	
21399598	9769	2016-10-21T21:20:56.000Z	jelbourn	2	832520904	1ed298bc23a181f9840d82149a62af8613c4e8a9	
21399598	9862	2016-10-21T21:21:11.000Z	jelbourn	2	832521170	97cbe69f7b69d21fb05ee3ada8589e6ee9111ce9	
21399598	9860	2016-10-21T21:21:19.000Z	jelbourn	2	832521275	44681265c57487d3b178ab00f340a2a67bd5d80b	
21399598	9745	2016-10-24T20:24:06.000Z	jelbourn	2	834480135	79d272d50c3c473ff6f2873b63c877b596735b2a	
21399598	9793	2016-10-24T20:24:15.000Z	jelbourn	2	834480372	72b4f10085f4255d037e453cbb11a6eaf6721b88	
21399598	8749	2016-10-24T20:24:28.000Z	jelbourn	2	834480607	34823ac36553353394f70ff9de2c53f63a5611ac	
7639232	3648	2016-10-25T23:17:30.000Z	mgiambalvo	2	836292093	b67d8eb4101ee80c53476d1640865ca612793436	
21399598	9279	2016-10-27T18:45:57.000Z	jelbourn	2	839067742	348f6c0939185bac31a076c1de31f974e5e77968	
21399598	9481	2016-10-27T18:47:44.000Z	jelbourn	2	839070103	af041da7758ba29660aeedfebc515b1130cb6d30	
21399598	9758	2016-10-27T18:47:53.000Z	jelbourn	2	839070375	dbc52d020ec6c58f178efee3ce5271c454c27409	
21399598	9108	2016-10-27T18:48:02.000Z	jelbourn	2	839070581	c93fdad5ad3b1a6a216da702b716135c84543ef5	
21399598	9270	2016-10-27T18:50:03.000Z	jelbourn	2	839073567	a0900795a9102703e623f862ae8a57b6d6980542	
21399598	9863	2016-10-27T18:50:33.000Z	jelbourn	2	839074149	b3b8fab933fdee5fed6d6829f0cc50e454822668	
21399598	2727	2016-10-27T18:50:42.000Z	jelbourn	2	839074356	70cecda543e9e4724307a674fde08d7330f024d8	
21399598	4841	2016-10-27T18:50:42.000Z	jelbourn	2	839074355	70cecda543e9e4724307a674fde08d7330f024d8	
