Experiment title	TIME	Assigned bug type	MRR	MAP	Top 1	Top 5	Top 10	p@1	r@1	p@5	r@5	p@10	r@10	Any comments for the experiment	MRR	MAP	Top 1	Top 5	Top 10	p@1	r@1	p@5	r@5	p@10	r@10	MRR	MAP	Top 1	Top 5	Top 10	p@1	r@1	p@5	r@5	p@10	r@10	MRR	MAP	Top 1	Top 5	Top 10	p@1	r@1	p@5	r@5	p@10	r@10	MRR	MAP	Top 1	Top 5	Top 10	p@1	r@1	p@5	r@5	p@10	r@10	MRR	MAP	Top 1	Top 5	Top 10	p@1	r@1	p@5	r@5	p@10	r@10	MRR	MAP	Top 1	Top 5	Top 10	p@1	r@1	p@5	r@5	p@10	r@10	MRR	MAP	Top 1	Top 5	Top 10	p@1	r@1	p@5	r@5	p@10	r@10	MRR	MAP	Top 1	Top 5	Top 10	p@1	r@1	p@5	r@5	p@10	r@10	MRR	MAP	Top 1	Top 5	Top 10	p@1	r@1	p@5	r@5	p@10	r@10	MRR	MAP	Top 1	Top 5	Top 10	p@1	r@1	p@5	r@5	p@10	r@10	MRR	MAP	Top 1	Top 5	Top 10	p@1	r@1	p@5	r@5	p@10	r@10	MRR	MAP	Top 1	Top 5	Top 10	p@1	r@1	p@5	r@5	p@10	r@10	MRR	MAP	Top 1	Top 5	Top 10	p@1	r@1	p@5	r@5	p@10	r@10
139- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+sP_bTD+sP_c[1.0]+sP_p[0.7]+sP_bC[0.4]+sP_cC[0.4] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_124503	179.8Sec	T5_ALL_TYPES	0.58209	55.85795	43.93455	77.65110	85.34561	43.93455	38.98710	17.18552	74.60876	9.64270	83.39924	-	0.58893	56.95375	43.22841	80.73100	88.36198	43.22841	39.17995	17.61027	78.04756	9.85504	86.83475	0.57625	54.92180	44.53782	75.01990	82.76869	44.53782	38.82235	16.82264	71.67094	9.46130	80.46425	
104- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_125643	139.3Sec	T5_ALL_TYPES	0.60136	57.83733	46.20045	78.96771	85.65091	46.20045	41.16912	17.50704	76.03866	9.70424	83.85163	-	0.62790	60.91841	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	0.57869	55.20513	44.67935	75.47988	83.04290	44.67935	38.96683	16.93410	72.15156	9.50641	80.82323	
104- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_130855	46.3Sec	T5_ALL_TYPES	0.62790	60.91872	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91872	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
105- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_145232	44Sec	T5_ALL_TYPES	0.62790	60.91847	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91847	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
106- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_160116	47Sec	T5_ALL_TYPES	0.62790	60.91825	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91825	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
107- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_160205	44.9Sec	T5_ALL_TYPES	0.62790	60.91833	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91833	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
108- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_160251	41Sec	T5_ALL_TYPES	0.62790	60.91832	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91832	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
109- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_160333	39.7Sec	T5_ALL_TYPES	0.62790	60.91857	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91857	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
110- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_160414	40.3Sec	T5_ALL_TYPES	0.62790	60.91848	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91848	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
111- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_160455	41Sec	T5_ALL_TYPES	0.62790	60.91866	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91866	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
112- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_160537	41.2Sec	T5_ALL_TYPES	0.62790	60.91833	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91833	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
113- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_160620	40.1Sec	T5_ALL_TYPES	0.62790	60.91844	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91844	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
114- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_160701	40Sec	T5_ALL_TYPES	0.62790	60.91869	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91869	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
115- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_160742	41.9Sec	T5_ALL_TYPES	0.62790	60.91846	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91846	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
105- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_163727	56.5Sec	T5_ALL_TYPES	0.62790	60.91866	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91866	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
106- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_163825	45.9Sec	T5_ALL_TYPES	0.62790	60.91835	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91835	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
107- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_163914	46Sec	T5_ALL_TYPES	0.62790	60.91875	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91875	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
108- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_164001	51.8Sec	T5_ALL_TYPES	0.62790	60.91860	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91860	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
109- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_164054	45.3Sec	T5_ALL_TYPES	0.62790	60.91841	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91841	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
105- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_164510	49.9Sec	T5_ALL_TYPES	0.62790	60.91851	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91851	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
109- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_165442	55.2Sec	T5_ALL_TYPES	0.62790	60.91835	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91835	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
105- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_170706	49.3Sec	T5_ALL_TYPES	0.62790	60.91849	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91849	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
106- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_170758	49.3Sec	T5_ALL_TYPES	0.62790	60.91846	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91846	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
107- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_170848	44.6Sec	T5_ALL_TYPES	0.62790	60.91878	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91878	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
108- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_170934	43.2Sec	T5_ALL_TYPES	0.62790	60.91871	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91871	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
105- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_172950	45.5Sec	T5_ALL_TYPES	0.62790	60.91857	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91857	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
106- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_173037	47Sec	T5_ALL_TYPES	0.62790	60.91838	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91838	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
107- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_173126	44Sec	T5_ALL_TYPES	0.62790	60.91832	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91832	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
108- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_173211	38.9Sec	T5_ALL_TYPES	0.62790	60.91877	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91877	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
109- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_173251	38.2Sec	T5_ALL_TYPES	0.62790	60.91860	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91860	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
110- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_173330	38.4Sec	T5_ALL_TYPES	0.62790	60.91861	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91861	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
111- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_173409	37.7Sec	T5_ALL_TYPES	0.62790	60.91831	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91831	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
112- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_173448	37.4Sec	T5_ALL_TYPES	0.62790	60.91841	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91841	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
113- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_173526	37Sec	T5_ALL_TYPES	0.62790	60.91856	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91856	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
114- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_173604	37.6Sec	T5_ALL_TYPES	0.62790	60.91847	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646	-	0.62790	60.91847	47.98095	83.05032	88.70367	47.98095	43.74698	18.17768	80.58863	9.93580	87.39646												
105- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_174758	45.4Sec	T5_ALL_TYPES	0.62743	60.85560	47.94989	82.94678	88.69331	47.94989	43.71592	18.15076	80.46956	9.92441	87.33606	-	0.62743	60.85560	47.94989	82.94678	88.69331	47.94989	43.71592	18.15076	80.46956	9.92441	87.33606												
106- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_174845	46Sec	T5_ALL_TYPES	0.62596	60.70368	47.84634	82.75005	88.67260	47.84634	43.61238	18.10934	80.26248	9.91613	87.28429	-	0.62596	60.70368	47.84634	82.75005	88.67260	47.84634	43.61238	18.10934	80.26248	9.91613	87.28429												
107- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_174933	42.6Sec	T5_ALL_TYPES	0.62321	60.42117	47.54608	82.54297	88.63119	47.54608	43.32764	18.04307	79.99845	9.90785	87.22216	-	0.62321	60.42117	47.54608	82.54297	88.63119	47.54608	43.32764	18.04307	79.99845	9.90785	87.22216												
108- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_175016	39.4Sec	T5_ALL_TYPES	0.61979	60.07712	47.16297	82.34624	88.54835	47.16297	42.97042	17.99959	79.79827	9.89646	87.13070	-	0.61979	60.07712	47.16297	82.34624	88.54835	47.16297	42.97042	17.99959	79.79827	9.89646	87.13070												
109- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_175057	39.9Sec	T5_ALL_TYPES	0.61688	59.77528	46.85235	82.15987	88.50694	46.85235	42.68051	17.95817	79.60154	9.89128	87.08411	-	0.61688	59.77528	46.85235	82.15987	88.50694	46.85235	42.68051	17.95817	79.60154	9.89128	87.08411												
110- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_175138	43Sec	T5_ALL_TYPES	0.61313	59.39893	46.36571	81.98385	88.49658	46.36571	42.21457	17.91261	79.40654	9.88507	87.05046	-	0.61313	59.39893	46.36571	81.98385	88.49658	46.36571	42.21457	17.91261	79.40654	9.88507	87.05046												
111- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_175222	39.8Sec	T5_ALL_TYPES	0.60949	59.03232	45.89977	81.80783	88.45517	45.89977	41.76934	17.87534	79.22534	9.87989	87.00387	-	0.60949	59.03232	45.89977	81.80783	88.45517	45.89977	41.76934	17.87534	79.22534	9.87989	87.00387												
112- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_175302	39.8Sec	T5_ALL_TYPES	0.60630	58.71059	45.50632	81.60075	88.44481	45.50632	41.39315	17.82771	79.00445	9.87679	86.98316	-	0.60630	58.71059	45.50632	81.60075	88.44481	45.50632	41.39315	17.82771	79.00445	9.87679	86.98316												
113- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_175343	39.9Sec	T5_ALL_TYPES	0.60222	58.30670	44.93684	81.48685	88.43446	44.93684	40.84093	17.80079	78.88538	9.87575	86.97280	-	0.60222	58.30670	44.93684	81.48685	88.43446	44.93684	40.84093	17.80079	78.88538	9.87575	86.97280												
114- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bTDmL[0.0] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170919_175424	40.3Sec	T5_ALL_TYPES	0.59860	57.94083	44.45020	81.39366	88.43446	44.45020	40.38017	17.78008	78.78702	9.87472	86.96763	-	0.59860	57.94083	44.45020	81.39366	88.43446	44.45020	40.38017	17.78008	78.78702	9.87472	86.96763												
115- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bC[0.4] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170920_122356	52.1Sec	T5_ALL_TYPES	0.62650	60.76305	47.86705	82.79147	88.60012	47.86705	43.63481	18.11141	80.28318	9.90992	87.22216	-	0.62650	60.76305	47.86705	82.79147	88.60012	47.86705	43.63481	18.11141	80.28318	9.90992	87.22216												
116- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bC[0.4] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170920_122450	48.1Sec	T5_ALL_TYPES	0.62650	60.76291	47.86705	82.79147	88.60012	47.86705	43.63481	18.11141	80.28318	9.90992	87.22216	-	0.62650	60.76291	47.86705	82.79147	88.60012	47.86705	43.63481	18.11141	80.28318	9.90992	87.22216												
117- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bC[0.4] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170920_122540	47.3Sec	T5_ALL_TYPES	0.62650	60.76349	47.86705	82.79147	88.60012	47.86705	43.63481	18.11141	80.28318	9.90992	87.22216	-	0.62650	60.76349	47.86705	82.79147	88.60012	47.86705	43.63481	18.11141	80.28318	9.90992	87.22216												
118- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bC[0.4] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170920_122629	43.4Sec	T5_ALL_TYPES	0.62650	60.76316	47.86705	82.79147	88.60012	47.86705	43.63481	18.11141	80.28318	9.90992	87.22216	-	0.62650	60.76316	47.86705	82.79147	88.60012	47.86705	43.63481	18.11141	80.28318	9.90992	87.22216												
119- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bC[0.4] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170920_122713	43.3Sec	T5_ALL_TYPES	0.62651	60.76365	47.86705	82.79147	88.60012	47.86705	43.63481	18.11141	80.28318	9.90992	87.22216	-	0.62651	60.76365	47.86705	82.79147	88.60012	47.86705	43.63481	18.11141	80.28318	9.90992	87.22216												
120- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bC[0.4] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170920_122758	43.2Sec	T5_ALL_TYPES	0.62650	60.76317	47.86705	82.79147	88.60012	47.86705	43.63481	18.11141	80.28318	9.90992	87.22216	-	0.62650	60.76317	47.86705	82.79147	88.60012	47.86705	43.63481	18.11141	80.28318	9.90992	87.22216												
121- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bC[0.4] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170920_122842	44.8Sec	T5_ALL_TYPES	0.62650	60.76326	47.86705	82.79147	88.60012	47.86705	43.63481	18.11141	80.28318	9.90992	87.22216	-	0.62650	60.76326	47.86705	82.79147	88.60012	47.86705	43.63481	18.11141	80.28318	9.90992	87.22216												
122- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bC[0.4] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170920_122928	44.5Sec	T5_ALL_TYPES	0.62650	60.76311	47.86705	82.79147	88.60012	47.86705	43.63481	18.11141	80.28318	9.90992	87.22216	-	0.62650	60.76311	47.86705	82.79147	88.60012	47.86705	43.63481	18.11141	80.28318	9.90992	87.22216												
123- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bC[0.4] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170920_123014	41.1Sec	T5_ALL_TYPES	0.62650	60.76289	47.86705	82.79147	88.60012	47.86705	43.63481	18.11141	80.28318	9.90992	87.22216	-	0.62650	60.76289	47.86705	82.79147	88.60012	47.86705	43.63481	18.11141	80.28318	9.90992	87.22216												
124- (bTDmL - bTDmL+c[1.0]+p[0.7]+bC[0.4]+cC[0.4]+mp_bC[0.4] - w__+TF_F_T+IDF_fre+pri+tL_b+r2+ref_1011 - 3tP) - 20170920_123056	41.1Sec	T5_ALL_TYPES	0.62650	60.76312	47.86705	82.79147	88.60012	47.86705	43.63481	18.11141	80.28318	9.90992	87.22216	-	0.62650	60.76312	47.86705	82.79147	88.60012	47.86705	43.63481	18.11141	80.28318	9.90992	87.22216												
